Code Type;Year;Code;Code Text;Change from 2012 to 2013?
ICD-10;2012;W8n0f;"Ulykke el/ionis str?l/trykk;bolig;Forsvar";
ICD-10;2012;W8n0g;"Ulykke el/ionis str?l/trykk;bolig;Politi/fengsel";
ICD-10;2012;W8n0h;"Ulykke el/ionis str?l/trykk;bolig;Annen n?ring";
ICD-10;2012;W8n0i;"Ulykke el/ionis str?l/trykk;bolig;Ukj/ikke spes n?ring";
ICD-10;2012;W8n0j;"Ulykke el/ionis str?l/trykk;bolig;Utdann";
ICD-10;2012;W8n0k;"Ulykke el/ionis str?l/trykk;bolig;Verneplikt";
ICD-10;2012;W8n0m;"Ulykke el/ionis str?l/trykk;bolig;Idrett v/utd/vernepl";
ICD-10;2012;W8n0p;"Ulykke el/ionis str?l/trykk;bolig;Annen idrett";
ICD-10;2012;W8n0r;"Ulykke el/ionis str?l/trykk;bolig;Annen aktivitet";
ICD-10;2012;W8n0y;"Ulykke el/ionis str?l/trykk;bolig;Ukjent aktivitet";
ICD-10;2012;W8n1a;"Ulykke el/ionis str?l/trykk;veitrafikk;Industri";
ICD-10;2012;W8n1b;"Ulykke el/ionis str?l/trykk;veitrafikk;Bygg/anl";
ICD-10;2012;W8n1c;"Ulykke el/ionis str?l/trykk;veitrafikk;Olje/gassutv";
ICD-10;2012;W8n1d;"Ulykke el/ionis str?l/trykk;veitrafikk;Jord/skogbr";
ICD-10;2012;W8n1e;"Ulykke el/ionis str?l/trykk;veitrafikk;Fiske/fangst";
ICD-10;2012;W8n1f;"Ulykke el/ionis str?l/trykk;veitrafikk;Forsvar";
ICD-10;2012;W8n1g;"Ulykke el/ionis str?l/trykk;veitrafikk;Politi/fengsel";
ICD-10;2012;W8n1h;"Ulykke el/ionis str?l/trykk;veitrafikk;Annen n?ring";
ICD-10;2012;W8n1i;"Ulykke el/ionis str?l/trykk;veitrafikk;Ukj/ikke spes n?ring";
ICD-10;2012;W8n1j;"Ulykke el/ionis str?l/trykk;veitrafikk;Utdann";
ICD-10;2012;W8n1k;"Ulykke el/ionis str?l/trykk;veitrafikk;Verneplikt";
ICD-10;2012;W8n1m;"Ulykke el/ionis str?l/trykk;veitrafikk;Idrett v/utd/vernepl";
ICD-10;2012;W8n1p;"Ulykke el/ionis str?l/trykk;veitrafikk;Annen idrett";
ICD-10;2012;W8n1r;"Ulykke el/ionis str?l/trykk;veitrafikk;Annen aktivitet";
ICD-10;2012;W8n1y;"Ulykke el/ionis str?l/trykk;veitrafikk;Ukjent aktivitet";
ICD-10;2012;W8n2a;"Ulykke el/ionis str?l/trykk;ann gt/vei;Industri";
ICD-10;2012;W8n2b;"Ulykke el/ionis str?l/trykk;ann gt/vei;Bygg/anl";
ICD-10;2012;W8n2c;"Ulykke el/ionis str?l/trykk;ann gt/vei;Olje/gassutv";
ICD-10;2012;W8n2d;"Ulykke el/ionis str?l/trykk;ann gt/vei;Jord/skogbr";
ICD-10;2012;W8n2e;"Ulykke el/ionis str?l/trykk;ann gt/vei;Fiske/fangst";
ICD-10;2012;W8n2f;"Ulykke el/ionis str?l/trykk;ann gt/vei;Forsvar";
ICD-10;2012;W8n2g;"Ulykke el/ionis str?l/trykk;ann gt/vei;Politi/fengsel";
ICD-10;2012;W8n2h;"Ulykke el/ionis str?l/trykk;ann gt/vei;Annen n?ring";
ICD-10;2012;W8n2i;"Ulykke el/ionis str?l/trykk;ann gt/vei;Ukj/ikke spes n?ring";
ICD-10;2012;W8n2j;"Ulykke el/ionis str?l/trykk;ann gt/vei;Utdann";
ICD-10;2012;W8n2k;"Ulykke el/ionis str?l/trykk;ann gt/vei;Verneplikt";
ICD-10;2012;W8n2m;"Ulykke el/ionis str?l/trykk;ann gt/vei;Idrett v/utd/vernepl";
ICD-10;2012;W8n2p;"Ulykke el/ionis str?l/trykk;ann gt/vei;Annen idrett";
ICD-10;2012;W8n2r;"Ulykke el/ionis str?l/trykk;ann gt/vei;Annen aktivitet";
ICD-10;2012;W8n2y;"Ulykke el/ionis str?l/trykk;ann gt/vei;Ukjent aktivitet";
ICD-10;2012;W8n3a;"Ulykke el/ionis str?l/trykk;barneh/lekepl;Industri";
ICD-10;2012;W8n3b;"Ulykke el/ionis str?l/trykk;barneh/lekepl;Bygg/anl";
ICD-10;2012;W8n3c;"Ulykke el/ionis str?l/trykk;barneh/lekepl;Olje/gassutv";
ICD-10;2012;W8n3d;"Ulykke el/ionis str?l/trykk;barneh/lekepl;Jord/skogbr";
ICD-10;2012;W8n3e;"Ulykke el/ionis str?l/trykk;barneh/lekepl;Fiske/fangst";
ICD-10;2012;W8n3f;"Ulykke el/ionis str?l/trykk;barneh/lekepl;Forsvar";
ICD-10;2012;W8n3g;"Ulykke el/ionis str?l/trykk;barneh/lekepl;Politi/fengsel";
ICD-10;2012;W8n3h;"Ulykke el/ionis str?l/trykk;barneh/lekepl;Annen n?ring";
ICD-10;2012;W8n3i;"Ulykke el/ionis str?l/trykk;barneh/lekepl;Ukj/ikke spes n?ri";
ICD-10;2012;W8n3j;"Ulykke el/ionis str?l/trykk;barneh/lekepl;Utdann";
ICD-10;2012;W8n3k;"Ulykke el/ionis str?l/trykk;barneh/lekepl;Verneplikt";
ICD-10;2012;W8n3m;"Ulykke el/ionis str?l/trykk;barneh/lekepl;Idrett v/utd/verne";
ICD-10;2012;W8n3p;"Ulykke el/ionis str?l/trykk;barneh/lekepl;Annen idrett";
ICD-10;2012;W8n3r;"Ulykke el/ionis str?l/trykk;barneh/lekepl;Annen aktivitet";
ICD-10;2012;W8n3y;"Ulykke el/ionis str?l/trykk;barneh/lekepl;Ukjent aktivitet";
ICD-10;2012;W8n4a;"Ulykke el/ionis str?l/trykk;skole m.v;Industri";
ICD-10;2012;W8n4b;"Ulykke el/ionis str?l/trykk;skole m.v;Bygg/anl";
ICD-10;2012;W8n4c;"Ulykke el/ionis str?l/trykk;skole m.v;Olje/gassutv";
ICD-10;2012;W8n4d;"Ulykke el/ionis str?l/trykk;skole m.v;Jord/skogbr";
ICD-10;2012;W8n4e;"Ulykke el/ionis str?l/trykk;skole m.v;Fiske/fangst";
ICD-10;2012;W8n4f;"Ulykke el/ionis str?l/trykk;skole m.v;Forsvar";
ICD-10;2012;W8n4g;"Ulykke el/ionis str?l/trykk;skole m.v;Politi/fengsel";
ICD-10;2012;W8n4h;"Ulykke el/ionis str?l/trykk;skole m.v;Annen n?ring";
ICD-10;2012;W8n4i;"Ulykke el/ionis str?l/trykk;skole m.v;Ukj/ikke spes n?ring";
ICD-10;2012;W8n4j;"Ulykke el/ionis str?l/trykk;skole m.v;Utdann";
ICD-10;2012;W8n4k;"Ulykke el/ionis str?l/trykk;skole m.v;Verneplikt";
ICD-10;2012;W8n4m;"Ulykke el/ionis str?l/trykk;skole m.v;Idrett v/utd/vernepl";
ICD-10;2012;W8n4p;"Ulykke el/ionis str?l/trykk;skole m.v;Annen idrett";
ICD-10;2012;W8n4r;"Ulykke el/ionis str?l/trykk;skole m.v;Annen aktivitet";
ICD-10;2012;W8n4y;"Ulykke el/ionis str?l/trykk;skole m.v;Ukjent aktivitet";
ICD-10;2012;W8n5a;"Ulykke el/ionis str?l/trykk;h-inst/sykehus;Industri";
ICD-10;2012;W8n5b;"Ulykke el/ionis str?l/trykk;h-inst/sykehus;Bygg/anl";
ICD-10;2012;W8n5c;"Ulykke el/ionis str?l/trykk;h-inst/sykehus;Olje/gassutv";
ICD-10;2012;W8n5d;"Ulykke el/ionis str?l/trykk;h-inst/sykehus;Jord/skogbr";
ICD-10;2012;W8n5e;"Ulykke el/ionis str?l/trykk;h-inst/sykehus;Fiske/fangst";
ICD-10;2012;W8n5f;"Ulykke el/ionis str?l/trykk;h-inst/sykehus;Forsvar";
ICD-10;2012;W8n5g;"Ulykke el/ionis str?l/trykk;h-inst/sykehus;Politi/fengsel";
ICD-10;2012;W8n5h;"Ulykke el/ionis str?l/trykk;h-inst/sykehus;Annen n?ring";
ICD-10;2012;W8n5i;"Ulykke el/ionis str?l/trykk;h-inst/sykehus;Ukj/ikke spes n?r";
ICD-10;2012;W8n5j;"Ulykke el/ionis str?l/trykk;h-inst/sykehus;Utdann";
ICD-10;2012;W8n5k;"Ulykke el/ionis str?l/trykk;h-inst/sykehus;Verneplikt";
ICD-10;2012;W8n5m;"Ulykke el/ionis str?l/trykk;h-inst/sykehus;Idrett v/utd/vern";
ICD-10;2012;W8n5p;"Ulykke el/ionis str?l/trykk;h-inst/sykehus;Annen idrett";
ICD-10;2012;W8n5r;"Ulykke el/ionis str?l/trykk;h-inst/sykehus;Annen aktivitet";
ICD-10;2012;W8n5y;"Ulykke el/ionis str?l/trykk;h-inst/sykehus;Ukjent aktivitet";
ICD-10;2012;W8n6a;"Ulykke el/ionis str?l/trykk;syke/aldershjem;Industri";
ICD-10;2012;W8n6b;"Ulykke el/ionis str?l/trykk;syke/aldershjem;Bygg/anl";
ICD-10;2012;W8n6c;"Ulykke el/ionis str?l/trykk;syke/aldershjem;Olje/gassutv";
ICD-10;2012;W8n6d;"Ulykke el/ionis str?l/trykk;syke/aldershjem;Jord/skogbr";
ICD-10;2012;W8n6e;"Ulykke el/ionis str?l/trykk;syke/aldershjem;Fiske/fangst";
ICD-10;2012;W8n6f;"Ulykke el/ionis str?l/trykk;syke/aldershjem;Forsvar";
ICD-10;2012;W8n6g;"Ulykke el/ionis str?l/trykk;syke/aldershjem;Politi/fengsel";
ICD-10;2012;W8n6h;"Ulykke el/ionis str?l/trykk;syke/aldershjem;Annen n?ring";
ICD-10;2012;W8n6i;"Ulykke el/ionis str?l/trykk;syke/aldershjem;Ukj/ikke spes n?";
ICD-10;2012;W8n6j;"Ulykke el/ionis str?l/trykk;syke/aldershjem;Utdann";
ICD-10;2012;W8n6k;"Ulykke el/ionis str?l/trykk;syke/aldershjem;Verneplikt";
ICD-10;2012;W8n6m;"Ulykke el/ionis str?l/trykk;syke/aldershjem;Idrett v/utd/ver";
ICD-10;2012;W8n6p;"Ulykke el/ionis str?l/trykk;syke/aldershjem;Annen idrett";
ICD-10;2012;W8n6r;"Ulykke el/ionis str?l/trykk;syke/aldershjem;Annen aktivitet";
ICD-10;2012;W8n6y;"Ulykke el/ionis str?l/trykk;syke/aldershjem;Ukjent aktivitet";
ICD-10;2012;W8n7a;"Ulykke el/ionis str?l/trykk;idrettsanl;Industri";
ICD-10;2012;W8n7b;"Ulykke el/ionis str?l/trykk;idrettsanl;Bygg/anl";
ICD-10;2012;W8n7c;"Ulykke el/ionis str?l/trykk;idrettsanl;Olje/gassutv";
ICD-10;2012;W8n7d;"Ulykke el/ionis str?l/trykk;idrettsanl;Jord/skogbr";
ICD-10;2012;W8n7e;"Ulykke el/ionis str?l/trykk;idrettsanl;Fiske/fangst";
ICD-10;2012;W8n7f;"Ulykke el/ionis str?l/trykk;idrettsanl;Forsvar";
ICD-10;2012;W8n7g;"Ulykke el/ionis str?l/trykk;idrettsanl;Politi/fengsel";
ICD-10;2012;W8n7h;"Ulykke el/ionis str?l/trykk;idrettsanl;Annen n?ring";
ICD-10;2012;W8n7i;"Ulykke el/ionis str?l/trykk;idrettsanl;Ukj/ikke spes n?ring";
ICD-10;2012;W8n7j;"Ulykke el/ionis str?l/trykk;idrettsanl;Utdann";
ICD-10;2012;W8n7k;"Ulykke el/ionis str?l/trykk;idrettsanl;Verneplikt";
ICD-10;2012;W8n7m;"Ulykke el/ionis str?l/trykk;idrettsanl;Idrett v/utd/vernepl";
ICD-10;2012;W8n7p;"Ulykke el/ionis str?l/trykk;idrettsanl;Annen idrett";
ICD-10;2012;W8n7r;"Ulykke el/ionis str?l/trykk;idrettsanl;Annen aktivitet";
ICD-10;2012;W8n7y;"Ulykke el/ionis str?l/trykk;idrettsanl;Ukjent aktivitet";
ICD-10;2012;W8n8a;"Ulykke el/ionis str?l/trykk;friluftsliv;Industri";
ICD-10;2012;W8n8b;"Ulykke el/ionis str?l/trykk;friluftsliv;Bygg/anl";
ICD-10;2012;W8n8c;"Ulykke el/ionis str?l/trykk;friluftsliv;Olje/gassutv";
ICD-10;2012;W8n8d;"Ulykke el/ionis str?l/trykk;friluftsliv;Jord/skogbr";
ICD-10;2012;W8n8e;"Ulykke el/ionis str?l/trykk;friluftsliv;Fiske/fangst";
ICD-10;2012;W8n8f;"Ulykke el/ionis str?l/trykk;friluftsliv;Forsvar";
ICD-10;2012;W8n8g;"Ulykke el/ionis str?l/trykk;friluftsliv;Politi/fengsel";
ICD-10;2012;W8n8h;"Ulykke el/ionis str?l/trykk;friluftsliv;Annen n?ring";
ICD-10;2012;W8n8i;"Ulykke el/ionis str?l/trykk;friluftsliv;Ukj/ikke spes n?ring";
ICD-10;2012;W8n8j;"Ulykke el/ionis str?l/trykk;friluftsliv;Utdann";
ICD-10;2012;W8n8k;"Ulykke el/ionis str?l/trykk;friluftsliv;Verneplikt";
ICD-10;2012;W8n8m;"Ulykke el/ionis str?l/trykk;friluftsliv;Idrett v/utd/vernepl";
ICD-10;2012;W8n8p;"Ulykke el/ionis str?l/trykk;friluftsliv;Annen idrett";
ICD-10;2012;W8n8r;"Ulykke el/ionis str?l/trykk;friluftsliv;Annen aktivitet";
ICD-10;2012;W8n8y;"Ulykke el/ionis str?l/trykk;friluftsliv;Ukjent aktivitet";
ICD-10;2012;W8n9a;"Ulykke el/ionis str?l/trykk;annet sted;Industri";
ICD-10;2012;W8n9b;"Ulykke el/ionis str?l/trykk;annet sted;Bygg/anl";
ICD-10;2012;W8n9c;"Ulykke el/ionis str?l/trykk;annet sted;Olje/gassutv";
ICD-10;2012;W8n9d;"Ulykke el/ionis str?l/trykk;annet sted;Jord/skogbr";
ICD-10;2012;W8n9e;"Ulykke el/ionis str?l/trykk;annet sted;Fiske/fangst";
ICD-10;2012;W8n9f;"Ulykke el/ionis str?l/trykk;annet sted;Forsvar";
ICD-10;2012;W8n9g;"Ulykke el/ionis str?l/trykk;annet sted;Politi/fengsel";
ICD-10;2012;W8n9h;"Ulykke el/ionis str?l/trykk;annet sted;Annen n?ring";
ICD-10;2012;W8n9i;"Ulykke el/ionis str?l/trykk;annet sted;Ukj/ikke spes n?ring";
ICD-10;2012;W8n9j;"Ulykke el/ionis str?l/trykk;annet sted;Utdann";
ICD-10;2012;W8n9k;"Ulykke el/ionis str?l/trykk;annet sted;Verneplikt";
ICD-10;2012;W8n9m;"Ulykke el/ionis str?l/trykk;annet sted;Idrett v/utd/vernepl";
ICD-10;2012;W8n9p;"Ulykke el/ionis str?l/trykk;annet sted;Annen idrett";
ICD-10;2012;W8n9r;"Ulykke el/ionis str?l/trykk;annet sted;Annen aktivitet";
ICD-10;2012;W8n9y;"Ulykke el/ionis str?l/trykk;annet sted;Ukjent aktivitet";
ICD-10;2012;W8nxa;"Ulykke el/ionis str?l/trykk;ukjent sted;Industri";
ICD-10;2012;W8nxb;"Ulykke el/ionis str?l/trykk;ukjent sted;Bygg/anl";
ICD-10;2012;W8nxc;"Ulykke el/ionis str?l/trykk;ukjent sted;Olje/gassutv";
ICD-10;2012;W8nxd;"Ulykke el/ionis str?l/trykk;ukjent sted;Jord/skogbr";
ICD-10;2012;W8nxe;"Ulykke el/ionis str?l/trykk;ukjent sted;Fiske/fangst";
ICD-10;2012;W8nxf;"Ulykke el/ionis str?l/trykk;ukjent sted;Forsvar";
ICD-10;2012;W8nxg;"Ulykke el/ionis str?l/trykk;ukjent sted;Politi/fengsel";
ICD-10;2012;W8nxh;"Ulykke el/ionis str?l/trykk;ukjent sted;Annen n?ring";
ICD-10;2012;W8nxi;"Ulykke el/ionis str?l/trykk;ukjent sted;Ukj/ikke spes n?ring";
ICD-10;2012;W8nxj;"Ulykke el/ionis str?l/trykk;ukjent sted;Utdann";
ICD-10;2012;W8nxk;"Ulykke el/ionis str?l/trykk;ukjent sted;Verneplikt";
ICD-10;2012;W8nxm;"Ulykke el/ionis str?l/trykk;ukjent sted;Idrett v/utd/vernepl";
ICD-10;2012;W8nxp;"Ulykke el/ionis str?l/trykk;ukjent sted;Annen idrett";
ICD-10;2012;W8nxr;"Ulykke el/ionis str?l/trykk;ukjent sted;Annen aktivitet";
ICD-10;2012;W8nxy;"Ulykke el/ionis str?l/trykk;ukjent sted;Ukjent aktivitet";
ICD-10;2012;X0n0a;"Uly r?yk/brann;bolig;Industri";
ICD-10;2012;X0n0b;"Uly r?yk/brann;bolig;Bygg/anl";
ICD-10;2012;X0n0c;"Uly r?yk/brann;bolig;Olje/gassutv";
ICD-10;2012;X0n0d;"Uly r?yk/brann;bolig;Jord/skogbr";
ICD-10;2012;X0n0e;"Uly r?yk/brann;bolig;Fiske/fangst";
ICD-10;2012;X0n0f;"Uly r?yk/brann;bolig;Forsvar";
ICD-10;2012;X0n0g;"Uly r?yk/brann;bolig;Politi/fengsel";
ICD-10;2012;X0n0h;"Uly r?yk/brann;bolig;Annen n?ring";
ICD-10;2012;X0n0i;"Uly r?yk/brann;bolig;Ukj/ikke spes n?ring";
ICD-10;2012;X0n0j;"Uly r?yk/brann;bolig;Utdann";
ICD-10;2012;X0n0k;"Uly r?yk/brann;bolig;Verneplikt";
ICD-10;2012;X0n0m;"Uly r?yk/brann;bolig;Idrett v/utd/vernepl";
ICD-10;2012;X0n0p;"Uly r?yk/brann;bolig;Annen idrett";
ICD-10;2012;X0n0r;"Uly r?yk/brann;bolig;Annen aktivitet";
ICD-10;2012;X0n0y;"Uly r?yk/brann;bolig;Ukjent aktivitet";
ICD-10;2012;X0n1a;"Uly r?yk/brann;veitrafikk;Industri";
ICD-10;2012;X0n1b;"Uly r?yk/brann;veitrafikk;Bygg/anl";
ICD-10;2012;X0n1c;"Uly r?yk/brann;veitrafikk;Olje/gassutv";
ICD-10;2012;X0n1d;"Uly r?yk/brann;veitrafikk;Jord/skogbr";
ICD-10;2012;X0n1e;"Uly r?yk/brann;veitrafikk;Fiske/fangst";
ICD-10;2012;X0n1f;"Uly r?yk/brann;veitrafikk;Forsvar";
ICD-10;2012;X0n1g;"Uly r?yk/brann;veitrafikk;Politi/fengsel";
ICD-10;2012;X0n1h;"Uly r?yk/brann;veitrafikk;Annen n?ring";
ICD-10;2012;X0n1i;"Uly r?yk/brann;veitrafikk;Ukj/ikke spes n?ring";
ICD-10;2012;X0n1j;"Uly r?yk/brann;veitrafikk;Utdann";
ICD-10;2012;X0n1k;"Uly r?yk/brann;veitrafikk;Verneplikt";
ICD-10;2012;X0n1m;"Uly r?yk/brann;veitrafikk;Idrett v/utd/vernepl";
ICD-10;2012;X0n1p;"Uly r?yk/brann;veitrafikk;Annen idrett";
ICD-10;2012;X0n1r;"Uly r?yk/brann;veitrafikk;Annen aktivitet";
ICD-10;2012;X0n1y;"Uly r?yk/brann;veitrafikk;Ukjent aktivitet";
ICD-10;2012;X0n2a;"Uly r?yk/brann;ann gt/vei;Industri";
ICD-10;2012;X0n2b;"Uly r?yk/brann;ann gt/vei;Bygg/anl";
ICD-10;2012;X0n2c;"Uly r?yk/brann;ann gt/vei;Olje/gassutv";
ICD-10;2012;X0n2d;"Uly r?yk/brann;ann gt/vei;Jord/skogbr";
ICD-10;2012;X0n2e;"Uly r?yk/brann;ann gt/vei;Fiske/fangst";
ICD-10;2012;X0n2f;"Uly r?yk/brann;ann gt/vei;Forsvar";
ICD-10;2012;X0n2g;"Uly r?yk/brann;ann gt/vei;Politi/fengsel";
ICD-10;2012;X0n2h;"Uly r?yk/brann;ann gt/vei;Annen n?ring";
ICD-10;2012;X0n2i;"Uly r?yk/brann;ann gt/vei;Ukj/ikke spes n?ring";
ICD-10;2012;X0n2j;"Uly r?yk/brann;ann gt/vei;Utdann";
ICD-10;2012;X0n2k;"Uly r?yk/brann;ann gt/vei;Verneplikt";
ICD-10;2012;X0n2m;"Uly r?yk/brann;ann gt/vei;Idrett v/utd/vernepl";
ICD-10;2012;X0n2p;"Uly r?yk/brann;ann gt/vei;Annen idrett";
ICD-10;2012;X0n2r;"Uly r?yk/brann;ann gt/vei;Annen aktivitet";
ICD-10;2012;X0n2y;"Uly r?yk/brann;ann gt/vei;Ukjent aktivitet";
ICD-10;2012;X0n3a;"Uly r?yk/brann;barneh/lekepl;Industri";
ICD-10;2012;X0n3b;"Uly r?yk/brann;barneh/lekepl;Bygg/anl";
ICD-10;2012;X0n3c;"Uly r?yk/brann;barneh/lekepl;Olje/gassutv";
ICD-10;2012;X0n3d;"Uly r?yk/brann;barneh/lekepl;Jord/skogbr";
ICD-10;2012;X0n3e;"Uly r?yk/brann;barneh/lekepl;Fiske/fangst";
ICD-10;2012;X0n3f;"Uly r?yk/brann;barneh/lekepl;Forsvar";
ICD-10;2012;X0n3g;"Uly r?yk/brann;barneh/lekepl;Politi/fengsel";
ICD-10;2012;X0n3h;"Uly r?yk/brann;barneh/lekepl;Annen n?ring";
ICD-10;2012;X0n3i;"Uly r?yk/brann;barneh/lekepl;Ukj/ikke spes n?ring";
ICD-10;2012;X0n3j;"Uly r?yk/brann;barneh/lekepl;Utdann";
ICD-10;2012;X0n3k;"Uly r?yk/brann;barneh/lekepl;Verneplikt";
ICD-10;2012;X0n3m;"Uly r?yk/brann;barneh/lekepl;Idrett v/utd/vernepl";
ICD-10;2012;X0n3p;"Uly r?yk/brann;barneh/lekepl;Annen idrett";
ICD-10;2012;X0n3r;"Uly r?yk/brann;barneh/lekepl;Annen aktivitet";
ICD-10;2012;X0n3y;"Uly r?yk/brann;barneh/lekepl;Ukjent aktivitet";
ICD-10;2012;X0n4a;"Uly r?yk/brann;skole m.v;Industri";
ICD-10;2012;X0n4b;"Uly r?yk/brann;skole m.v;Bygg/anl";
ICD-10;2012;X0n4c;"Uly r?yk/brann;skole m.v;Olje/gassutv";
ICD-10;2012;X0n4d;"Uly r?yk/brann;skole m.v;Jord/skogbr";
ICD-10;2012;X0n4e;"Uly r?yk/brann;skole m.v;Fiske/fangst";
ICD-10;2012;X0n4f;"Uly r?yk/brann;skole m.v;Forsvar";
ICD-10;2012;X0n4g;"Uly r?yk/brann;skole m.v;Politi/fengsel";
ICD-10;2012;X0n4h;"Uly r?yk/brann;skole m.v;Annen n?ring";
ICD-10;2012;X0n4i;"Uly r?yk/brann;skole m.v;Ukj/ikke spes n?ring";
ICD-10;2012;X0n4j;"Uly r?yk/brann;skole m.v;Utdann";
ICD-10;2012;X0n4k;"Uly r?yk/brann;skole m.v;Verneplikt";
ICD-10;2012;X0n4m;"Uly r?yk/brann;skole m.v;Idrett v/utd/vernepl";
ICD-10;2012;X0n4p;"Uly r?yk/brann;skole m.v;Annen idrett";
ICD-10;2012;X0n4r;"Uly r?yk/brann;skole m.v;Annen aktivitet";
ICD-10;2012;X0n4y;"Uly r?yk/brann;skole m.v;Ukjent aktivitet";
ICD-10;2012;X0n5a;"Uly r?yk/brann;h-inst/sykehus;Industri";
ICD-10;2012;X0n5b;"Uly r?yk/brann;h-inst/sykehus;Bygg/anl";
ICD-10;2012;X0n5c;"Uly r?yk/brann;h-inst/sykehus;Olje/gassutv";
ICD-10;2012;X0n5d;"Uly r?yk/brann;h-inst/sykehus;Jord/skogbr";
ICD-10;2012;X0n5e;"Uly r?yk/brann;h-inst/sykehus;Fiske/fangst";
ICD-10;2012;X0n5f;"Uly r?yk/brann;h-inst/sykehus;Forsvar";
ICD-10;2012;X0n5g;"Uly r?yk/brann;h-inst/sykehus;Politi/fengsel";
ICD-10;2012;X0n5h;"Uly r?yk/brann;h-inst/sykehus;Annen n?ring";
ICD-10;2012;X0n5i;"Uly r?yk/brann;h-inst/sykehus;Ukj/ikke spes n?ring";
ICD-10;2012;X0n5j;"Uly r?yk/brann;h-inst/sykehus;Utdann";
ICD-10;2012;X0n5k;"Uly r?yk/brann;h-inst/sykehus;Verneplikt";
ICD-10;2012;X0n5m;"Uly r?yk/brann;h-inst/sykehus;Idrett v/utd/vernepl";
ICD-10;2012;X0n5p;"Uly r?yk/brann;h-inst/sykehus;Annen idrett";
ICD-10;2012;X0n5r;"Uly r?yk/brann;h-inst/sykehus;Annen aktivitet";
ICD-10;2012;X0n5y;"Uly r?yk/brann;h-inst/sykehus;Ukjent aktivitet";
ICD-10;2012;X0n6a;"Uly r?yk/brann;syke/aldershjem;Industri";
ICD-10;2012;X0n6b;"Uly r?yk/brann;syke/aldershjem;Bygg/anl";
ICD-10;2012;X0n6c;"Uly r?yk/brann;syke/aldershjem;Olje/gassutv";
ICD-10;2012;X0n6d;"Uly r?yk/brann;syke/aldershjem;Jord/skogbr";
ICD-10;2012;X0n6e;"Uly r?yk/brann;syke/aldershjem;Fiske/fangst";
ICD-10;2012;X0n6f;"Uly r?yk/brann;syke/aldershjem;Forsvar";
ICD-10;2012;X0n6g;"Uly r?yk/brann;syke/aldershjem;Politi/fengsel";
ICD-10;2012;X0n6h;"Uly r?yk/brann;syke/aldershjem;Annen n?ring";
ICD-10;2012;X0n6i;"Uly r?yk/brann;syke/aldershjem;Ukj/ikke spes n?ring";
ICD-10;2012;X0n6j;"Uly r?yk/brann;syke/aldershjem;Utdann";
ICD-10;2012;X0n6k;"Uly r?yk/brann;syke/aldershjem;Verneplikt";
ICD-10;2012;X0n6m;"Uly r?yk/brann;syke/aldershjem;Idrett v/utd/vernepl";
ICD-10;2012;X0n6p;"Uly r?yk/brann;syke/aldershjem;Annen idrett";
ICD-10;2012;X0n6r;"Uly r?yk/brann;syke/aldershjem;Annen aktivitet";
ICD-10;2012;X0n6y;"Uly r?yk/brann;syke/aldershjem;Ukjent aktivitet";
ICD-10;2012;X0n7a;"Uly r?yk/brann;idrettsanl;Industri";
ICD-10;2012;X0n7b;"Uly r?yk/brann;idrettsanl;Bygg/anl";
ICD-10;2012;X0n7c;"Uly r?yk/brann;idrettsanl;Olje/gassutv";
ICD-10;2012;X0n7d;"Uly r?yk/brann;idrettsanl;Jord/skogbr";
ICD-10;2012;X0n7e;"Uly r?yk/brann;idrettsanl;Fiske/fangst";
ICD-10;2012;X0n7f;"Uly r?yk/brann;idrettsanl;Forsvar";
ICD-10;2012;X0n7g;"Uly r?yk/brann;idrettsanl;Politi/fengsel";
ICD-10;2012;X0n7h;"Uly r?yk/brann;idrettsanl;Annen n?ring";
ICD-10;2012;X0n7i;"Uly r?yk/brann;idrettsanl;Ukj/ikke spes n?ring";
ICD-10;2012;X0n7j;"Uly r?yk/brann;idrettsanl;Utdann";
ICD-10;2012;X0n7k;"Uly r?yk/brann;idrettsanl;Verneplikt";
ICD-10;2012;X0n7m;"Uly r?yk/brann;idrettsanl;Idrett v/utd/vernepl";
ICD-10;2012;X0n7p;"Uly r?yk/brann;idrettsanl;Annen idrett";
ICD-10;2012;X0n7r;"Uly r?yk/brann;idrettsanl;Annen aktivitet";
ICD-10;2012;X0n7y;"Uly r?yk/brann;idrettsanl;Ukjent aktivitet";
ICD-10;2012;X0n8a;"Uly r?yk/brann;friluftsliv;Industri";
ICD-10;2012;X0n8b;"Uly r?yk/brann;friluftsliv;Bygg/anl";
ICD-10;2012;X0n8c;"Uly r?yk/brann;friluftsliv;Olje/gassutv";
ICD-10;2012;X0n8d;"Uly r?yk/brann;friluftsliv;Jord/skogbr";
ICD-10;2012;X0n8e;"Uly r?yk/brann;friluftsliv;Fiske/fangst";
ICD-10;2012;X0n8f;"Uly r?yk/brann;friluftsliv;Forsvar";
ICD-10;2012;X0n8g;"Uly r?yk/brann;friluftsliv;Politi/fengsel";
ICD-10;2012;X0n8h;"Uly r?yk/brann;friluftsliv;Annen n?ring";
ICD-10;2012;X0n8i;"Uly r?yk/brann;friluftsliv;Ukj/ikke spes n?ring";
ICD-10;2012;X0n8j;"Uly r?yk/brann;friluftsliv;Utdann";
ICD-10;2012;X0n8k;"Uly r?yk/brann;friluftsliv;Verneplikt";
ICD-10;2012;X0n8m;"Uly r?yk/brann;friluftsliv;Idrett v/utd/vernepl";
